PlayerName,Runs,BallsFaced,Sixes,Matches_Batting,Fours,StrikeRate,Wickets,Economy,Overs,Matches_Bowling,PerformanceScore
PA Patel,2848.0,2358.0,49.0,136.0,365.0,120.78032230703985,0.0,0.0,0.0,0.0,142.4
PA Reddy,164.0,160.0,2.0,10.0,15.0,102.49999999999999,0.0,0.0,0.0,0.0,8.200000000000001
PBB Rajapaksa,277.0,191.0,15.0,13.0,22.0,145.0261780104712,0.0,0.0,0.0,0.0,13.850000000000001
PC Valthaty,505.0,418.0,20.0,23.0,61.0,120.8133971291866,7.0,8.14569536423841,25.166666666666668,10.0,200.25
PD Collingwood,203.0,156.0,13.0,7.0,9.0,130.12820512820514,5.0,6.808988764044943,14.833333333333334,6.0,135.15
PD Salt,653.0,372.0,34.0,21.0,74.0,175.53763440860214,0.0,0.0,0.0,0.0,32.65
PH Solanki,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.333333333333333,6.0,2.0,50.0
PJ Cummins,515.0,344.0,34.0,39.0,33.0,149.7093023255814,63.0,8.747536012130402,219.83333333333334,58.0,1600.75
PJ Sangwan,26.0,44.0,0.0,14.0,1.0,59.09090909090909,38.0,8.69158878504673,142.66666666666666,42.0,951.3
PK Garg,273.0,241.0,9.0,19.0,16.0,113.27800829875518,0.0,0.0,0.0,0.0,13.65
PM Sarvesh Kumar,1.0,2.0,0.0,1.0,0.0,50.0,1.0,8.4,5.0,2.0,25.05
PN Mankad,97.0,73.0,2.0,5.0,13.0,132.87671232876713,0.0,0.0,0.0,0.0,4.8500000000000005
PP Chawla,624.0,563.0,20.0,86.0,56.0,110.8348134991119,192.0,7.960519480519481,641.6666666666666,191.0,4831.2
PP Ojha,16.0,45.0,0.0,19.0,0.0,35.55555555555556,89.0,7.38388625592417,316.5,90.0,2225.8
PP Shaw,1892.0,1283.0,61.0,79.0,238.0,147.4668745128605,0.0,0.0,0.0,0.0,94.60000000000001
PR Shah,92.0,91.0,2.0,9.0,9.0,101.0989010989011,0.0,0.0,0.0,0.0,4.6000000000000005
PSP Handscomb,6.0,12.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.30000000000000004
PV Tambe,18.0,39.0,0.0,6.0,1.0,46.15384615384615,28.0,7.754545454545455,110.0,33.0,700.9
PVD Chameera,43.0,28.0,3.0,7.0,3.0,153.57142857142858,9.0,9.191489361702128,47.0,13.0,227.15
PWH de Silva,72.0,73.0,1.0,14.0,7.0,98.63013698630137,35.0,8.130434782608695,92.0,26.0,878.6
Pankaj Singh,7.0,12.0,0.0,5.0,0.0,58.333333333333336,11.0,9.36,50.0,17.0,275.35
Parvez Rasool,17.0,20.0,0.0,4.0,1.0,85.0,4.0,8.212121212121213,33.0,11.0,100.85
Q de Kock,3160.0,2355.0,123.0,107.0,316.0,134.18259023354565,0.0,0.0,0.0,0.0,158.0
R Ashwin,800.0,675.0,28.0,89.0,61.0,118.5185185185185,181.0,7.120689655172414,754.0,208.0,4565.0
R Bhatia,342.0,284.0,13.0,47.0,24.0,120.4225352112676,71.0,7.408312958435207,272.6666666666667,91.0,1792.1
R Bishnoi,19.0,17.0,2.0,3.0,1.0,111.76470588235294,0.0,0.0,0.0,0.0,0.9500000000000001
R Dhawan,210.0,187.0,7.0,22.0,18.0,112.29946524064172,25.0,8.075528700906345,110.33333333333333,36.0,635.5
R Dravid,2174.0,1882.0,28.0,82.0,269.0,115.5154091392136,0.0,0.0,0.0,0.0,108.7
R Goyal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,4.0,1.0,0.0
R McLaren,159.0,171.0,1.0,13.0,14.0,92.98245614035088,12.0,9.186440677966102,59.0,18.0,307.95
R Ninan,3.0,6.0,0.0,1.0,0.0,50.0,3.0,10.833333333333334,6.0,2.0,75.15
R Parag,1173.0,868.0,60.0,58.0,84.0,135.13824884792626,4.0,10.525714285714285,29.166666666666668,21.0,158.65
R Powell,360.0,244.0,28.0,22.0,21.0,147.54098360655738,1.0,11.666666666666666,3.0,2.0,43.0
R Rampaul,51.0,50.0,2.0,7.0,3.0,102.0,16.0,6.917910447761194,44.666666666666664,12.0,402.55
R Ravindra,222.0,138.0,12.0,10.0,22.0,160.8695652173913,0.0,3.5,2.0,2.0,11.100000000000001
R Sai Kishore,13.0,6.0,2.0,1.0,0.0,216.66666666666666,13.0,8.32258064516129,31.0,10.0,325.65
R Sanjay Yadav,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.5,2.0,1.0,0.0
R Sathish,270.0,231.0,6.0,24.0,22.0,116.88311688311688,3.0,10.014388489208633,23.166666666666668,14.0,88.5
R Sharma,66.0,75.0,3.0,19.0,5.0,88.0,40.0,7.0215517241379315,154.66666666666666,44.0,1003.3
R Shepherd,115.0,63.0,10.0,9.0,7.0,182.53968253968253,4.0,12.238095238095237,21.0,8.0,105.75
R Shukla,19.0,23.0,0.0,4.0,2.0,82.6086956521739,5.0,10.4,20.0,7.0,125.95
R Tewatia,1013.0,752.0,47.0,65.0,84.0,134.70744680851064,33.0,7.907473309608541,140.5,52.0,875.65
R Vinay Kumar,310.0,274.0,9.0,42.0,21.0,113.13868613138686,105.0,8.423131170662906,354.5,104.0,2640.5
RA Bawa,11.0,14.0,0.0,2.0,1.0,78.57142857142857,0.0,0.0,0.0,0.0,0.55
RA Jadeja,2959.0,2280.0,107.0,180.0,215.0,129.78070175438597,160.0,7.6218333768608,638.1666666666666,211.0,4147.95
RA Shaikh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0
RA Tripathi,2236.0,1605.0,84.0,93.0,223.0,139.31464174454828,0.0,12.0,1.0,1.0,111.80000000000001
RD Chahar,129.0,124.0,5.0,22.0,13.0,104.03225806451613,75.0,7.719951923076923,277.3333333333333,77.0,1881.45
RD Gaikwad,2380.0,1739.0,91.0,65.0,217.0,136.860264519839,0.0,0.0,0.0,0.0,119.0
RE Levi,83.0,73.0,4.0,6.0,10.0,113.69863013698631,0.0,0.0,0.0,0.0,4.15
RE van der Merwe,159.0,141.0,8.0,15.0,11.0,112.7659574468085,21.0,6.744920993227991,73.83333333333333,21.0,532.95
RG More,2.0,2.0,0.0,1.0,0.0,100.0,1.0,10.114285714285716,5.833333333333333,2.0,25.1
RG Sharma,6630.0,5057.0,281.0,251.0,599.0,131.10539845758356,15.0,8.017699115044248,56.5,32.0,706.5
RJ Gleeson,2.0,2.0,0.0,1.0,0.0,100.0,1.0,9.063829787234043,7.833333333333333,2.0,25.1
RJ Harris,117.0,112.0,3.0,21.0,6.0,104.46428571428572,45.0,7.55048076923077,138.66666666666666,37.0,1130.85
RJ Peterson,32.0,30.0,1.0,5.0,3.0,106.66666666666667,3.0,8.75,8.0,4.0,76.6
RJ Quiney,103.0,102.0,3.0,7.0,12.0,100.98039215686273,0.0,0.0,0.0,0.0,5.15
RJW Topley,3.0,6.0,0.0,1.0,0.0,50.0,5.0,10.705882352941176,17.0,5.0,125.15
RK Bhui,10.0,26.0,0.0,4.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.5
RK Singh,893.0,623.0,46.0,40.0,67.0,143.338683788122,0.0,0.0,0.0,0.0,44.650000000000006
RM Patidar,799.0,503.0,54.0,24.0,51.0,158.84691848906562,0.0,0.0,0.0,0.0,39.95
RN ten Doeschate,326.0,235.0,15.0,21.0,26.0,138.72340425531914,2.0,7.230769230769231,13.0,10.0,66.3
RP Meredith,0.0,3.0,0.0,2.0,0.0,0.0,19.0,9.463917525773196,64.66666666666667,18.0,475.0
RP Singh,52.0,76.0,1.0,28.0,2.0,68.42105263157895,90.0,7.903098591549297,295.8333333333333,82.0,2252.6
RR Bhatkal,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.5,2.0,1.0,0.0
RR Bose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0
RR Pant,3297.0,2215.0,154.0,110.0,298.0,148.8487584650113,0.0,0.0,0.0,0.0,164.85000000000002
RR Powar,67.0,64.0,1.0,9.0,6.0,104.6875,13.0,7.422535211267606,71.0,26.0,328.35
RR Raje,20.0,18.0,1.0,5.0,1.0,111.11111111111111,6.0,9.021582733812949,23.166666666666668,10.0,151.0
RR Rossouw,473.0,308.0,25.0,22.0,45.0,153.57142857142858,0.0,0.0,0.0,0.0,23.650000000000002
RR Sarwan,73.0,75.0,1.0,4.0,6.0,97.33333333333334,0.0,0.0,0.0,0.0,3.6500000000000004
RS Bopara,531.0,453.0,16.0,22.0,39.0,117.21854304635761,11.0,8.504854368932039,34.333333333333336,14.0,301.55
RS Gavaskar,2.0,8.0,0.0,1.0,0.0,25.0,0.0,8.0,1.0,1.0,0.1
RS Hangargekar,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,2.0,75.0
RS Sodhi,4.0,2.0,0.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,0.2
RT Ponting,91.0,128.0,2.0,9.0,5.0,71.09375,0.0,0.0,0.0,0.0,4.55
RV Gomez,50.0,51.0,1.0,9.0,5.0,98.0392156862745,5.0,8.0625,16.0,9.0,127.5
RV Patel,80.0,73.0,2.0,7.0,6.0,109.58904109589041,0.0,7.333333333333333,3.0,1.0,4.0
RV Uthappa,4954.0,3801.0,182.0,197.0,481.0,130.33412259931595,0.0,0.0,0.0,0.0,247.70000000000002
RW Price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0
Rahmanullah Gurbaz,289.0,216.0,19.0,13.0,24.0,133.7962962962963,0.0,0.0,0.0,0.0,14.450000000000001
Ramandeep Singh,170.0,102.0,13.0,13.0,8.0,166.66666666666669,6.0,9.45,6.666666666666667,4.0,158.5
Rashid Khan,545.0,337.0,38.0,58.0,39.0,161.72106824925817,149.0,6.825208913649025,478.6666666666667,121.0,3752.25
Rasikh Salam,40.0,40.0,0.0,6.0,5.0,100.0,9.0,10.430769230769231,32.5,11.0,227.0
Ravi Bishnoi,32.0,50.0,0.0,14.0,2.0,64.0,63.0,7.807228915662651,235.16666666666666,65.0,1576.6
S Anirudha,136.0,113.0,7.0,12.0,9.0,120.35398230088497,0.0,0.0,0.0,0.0,6.800000000000001
S Aravind,59.0,57.0,0.0,10.0,7.0,103.50877192982458,45.0,8.202631578947368,126.66666666666667,38.0,1127.95
S Badree,13.0,23.0,0.0,5.0,0.0,56.52173913043478,11.0,7.4186046511627906,43.0,12.0,275.65
S Badrinath,1441.0,1212.0,28.0,65.0,154.0,118.8943894389439,0.0,0.0,0.0,0.0,72.05
S Chanderpaul,25.0,31.0,0.0,3.0,4.0,80.64516129032258,0.0,0.0,0.0,0.0,1.25
S Dhawan,6769.0,5326.0,153.0,221.0,768.0,127.09350356740518,4.0,8.25,8.0,6.0,438.45000000000005
S Dube,1502.0,1024.0,101.0,61.0,86.0,146.6796875,5.0,9.642857142857142,18.666666666666668,14.0,200.10000000000002
S Gopal,180.0,169.0,2.0,22.0,19.0,106.50887573964498,52.0,8.167507568113018,165.16666666666666,51.0,1309.0
S Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,4.0,1.0,0.0
S Kaul,20.0,36.0,0.0,9.0,1.0,55.55555555555556,58.0,8.630272952853598,201.5,55.0,1451.0
S Kaushik,0.0,1.0,0.0,1.0,0.0,0.0,6.0,8.735294117647058,34.0,10.0,150.0
S Ladda,0.0,9.0,0.0,2.0,0.0,0.0,5.0,9.73913043478261,23.0,9.0,125.0
S Lamichhane,0.0,1.0,0.0,1.0,0.0,0.0,13.0,8.342857142857143,35.0,9.0,325.0
S Midhun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.0,1.0,0.0
S Nadeem,39.0,87.0,0.0,20.0,2.0,44.827586206896555,48.0,7.564664310954063,235.83333333333334,70.0,1201.95
S Narwal,37.0,27.0,0.0,4.0,6.0,137.03703703703704,5.0,11.433962264150942,17.666666666666668,6.0,126.85
S Rana,91.0,81.0,1.0,8.0,9.0,112.34567901234568,0.0,6.75,2.6666666666666665,3.0,4.55
S Randiv,2.0,4.0,0.0,1.0,0.0,50.0,6.0,7.689655172413793,29.0,8.0,150.1
S Sandeep Warrier,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.035714285714286,28.0,10.0,200.0
S Sohal,368.0,292.0,18.0,20.0,34.0,126.02739726027397,0.0,0.0,0.0,0.0,18.400000000000002
S Sreesanth,34.0,55.0,0.0,12.0,6.0,61.81818181818181,41.0,8.14090909090909,146.66666666666666,44.0,1026.7
S Sriram,31.0,36.0,0.0,2.0,3.0,86.11111111111111,0.0,16.333333333333332,3.0,2.0,1.55
S Tyagi,3.0,4.0,0.0,1.0,0.0,75.0,6.0,8.4688995215311,34.833333333333336,14.0,150.15
S Vidyut,145.0,109.0,3.0,8.0,21.0,133.0275229357798,1.0,11.0,2.0,1.0,32.25
SA Abbott,22.0,18.0,2.0,3.0,1.0,122.22222222222223,1.0,11.555555555555555,9.0,3.0,26.1
SA Asnodkar,423.0,339.0,10.0,19.0,56.0,124.7787610619469,0.0,0.0,0.0,0.0,21.150000000000002
SA Yadav,3594.0,2474.0,130.0,135.0,385.0,145.2708164915117,0.0,8.0,1.0,1.0,179.70000000000002
SB Bangar,49.0,58.0,3.0,7.0,1.0,84.48275862068965,4.0,8.76,25.0,9.0,102.45
SB Dubey,33.0,19.0,2.0,3.0,3.0,173.6842105263158,0.0,0.0,0.0,0.0,1.6500000000000001
SB Jakati,28.0,29.0,0.0,5.0,3.0,96.55172413793103,47.0,8.023963133640553,180.83333333333334,57.0,1176.4
SB Joshi,6.0,14.0,0.0,2.0,0.0,42.857142857142854,1.0,8.945454545454545,9.166666666666666,4.0,25.3
SB Styris,131.0,133.0,3.0,10.0,10.0,98.49624060150376,8.0,7.666666666666667,36.0,11.0,206.55
SB Wagh,2.0,3.0,0.0,2.0,0.0,66.66666666666666,5.0,8.058823529411764,17.0,8.0,125.1
SC Ganguly,1349.0,1263.0,42.0,56.0,137.0,106.80918448139352,10.0,7.891304347826087,46.0,20.0,317.45
SC Kuggeleijn,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.875,8.0,2.0,50.0
SD Chitnis,99.0,89.0,2.0,8.0,10.0,111.23595505617978,2.0,10.0,6.0,2.0,54.95
SD Hope,183.0,122.0,12.0,9.0,12.0,150.0,0.0,0.0,0.0,0.0,9.15
SD Lad,15.0,13.0,1.0,1.0,1.0,115.38461538461537,0.0,0.0,0.0,0.0,0.75
SE Bond,1.0,2.0,0.0,1.0,0.0,50.0,9.0,7.225806451612903,31.0,8.0,225.05
SE Marsh,2489.0,1871.0,78.0,69.0,269.0,133.0304649919829,0.0,0.0,0.0,0.0,124.45
SE Rutherford,106.0,104.0,8.0,9.0,3.0,101.92307692307692,1.0,8.634146341463415,6.833333333333333,6.0,30.3
SH Johnson,6.0,7.0,0.0,3.0,1.0,85.71428571428571,4.0,9.4375,16.0,5.0,100.3
SJ Srivastava,5.0,5.0,0.0,4.0,0.0,100.0,14.0,9.382978723404255,47.0,14.0,350.25
SK Raina,5536.0,4046.0,204.0,200.0,506.0,136.82649530400394,25.0,7.387665198237885,151.33333333333334,69.0,901.8
SK Trivedi,42.0,59.0,1.0,14.0,3.0,71.1864406779661,65.0,7.585657370517929,251.0,75.0,1627.1
SK Warne,198.0,214.0,6.0,27.0,14.0,92.5233644859813,57.0,7.271356783919598,199.0,54.0,1434.9
SL Malinga,88.0,99.0,5.0,20.0,6.0,88.88888888888889,170.0,7.152050919377652,471.3333333333333,122.0,4254.4
SM Boland,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.714285714285714,7.0,2.0,50.0
SM Curran,883.0,647.0,37.0,48.0,74.0,136.47604327666153,58.0,9.652836579170195,196.83333333333334,58.0,1494.15
SM Harwood,9.0,14.0,0.0,2.0,0.0,64.28571428571429,3.0,7.3,10.0,3.0,75.45
SM Katich,241.0,186.0,8.0,11.0,26.0,129.56989247311827,0.0,0.0,0.0,0.0,12.05
SM Pollock,147.0,111.0,8.0,8.0,12.0,132.43243243243242,11.0,6.543478260869565,46.0,13.0,282.35
SMSM Senanayake,10.0,17.0,0.0,4.0,0.0,58.82352941176471,9.0,6.53125,32.0,8.0,225.5
SN Khan,585.0,448.0,14.0,36.0,63.0,130.58035714285714,0.0,18.0,0.3333333333333333,1.0,29.25
SN Thakur,307.0,221.0,13.0,35.0,27.0,138.91402714932127,94.0,9.22508038585209,311.0,92.0,2365.35
SO Hetmyer,1243.0,812.0,82.0,65.0,76.0,153.07881773399015,0.0,0.0,0.0,0.0,62.150000000000006
SP Fleming,196.0,165.0,3.0,10.0,27.0,118.7878787878788,0.0,0.0,0.0,0.0,9.8
SP Goswami,293.0,295.0,3.0,21.0,32.0,99.32203389830508,0.0,0.0,0.0,0.0,14.65
SP Jackson,61.0,57.0,1.0,8.0,5.0,107.01754385964912,0.0,0.0,0.0,0.0,3.0500000000000003
SP Narine,1534.0,925.0,97.0,106.0,164.0,165.83783783783784,180.0,6.736584170546435,680.1666666666666,175.0,4576.7
SPD Smith,2495.0,1945.0,60.0,93.0,226.0,128.2776349614396,0.0,15.0,0.3333333333333333,1.0,124.75
SR Tendulkar,2334.0,1948.0,29.0,78.0,296.0,119.81519507186857,0.0,9.666666666666666,6.0,4.0,116.7
SR Watson,3880.0,2813.0,190.0,141.0,377.0,137.93103448275863,92.0,7.931000492853622,338.1666666666667,105.0,2494.0
SS Agarwal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,4.0,1.0,25.0
SS Cottrell,0.0,2.0,0.0,1.0,0.0,0.0,6.0,8.8,20.0,6.0,150.0
SS Iyer,3131.0,2455.0,113.0,114.0,272.0,127.5356415478615,0.0,7.0,1.0,1.0,156.55
SS Mundhe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,25.0
SS Prabhudessai,126.0,106.0,4.0,10.0,11.0,118.86792452830188,0.0,0.0,0.0,0.0,6.300000000000001
SS Sarkar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.16,4.166666666666667,2.0,25.0
SS Shaikh,6.0,7.0,0.0,1.0,1.0,85.71428571428571,0.0,0.0,0.0,0.0,0.30000000000000004
SS Tiwary,1494.0,1244.0,50.0,73.0,111.0,120.09646302250805,0.0,0.0,0.0,0.0,74.7
SSB Magala,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,6.0,2.0,25.0
ST Jayasuriya,768.0,532.0,39.0,30.0,84.0,144.36090225563908,13.0,7.959183673469388,49.0,21.0,363.4
STR Binny,880.0,683.0,35.0,66.0,66.0,128.84333821376282,23.0,7.656565656565657,99.0,63.0,619.0
SV Samson,4419.0,3180.0,206.0,162.0,352.0,138.96226415094338,0.0,0.0,0.0,0.0,220.95000000000002
SW Billings,503.0,388.0,20.0,27.0,40.0,129.63917525773198,0.0,0.0,0.0,0.0,25.150000000000002
SW Tait,23.0,26.0,1.0,5.0,1.0,88.46153846153845,24.0,8.118393234672306,78.83333333333333,21.0,601.15
SZ Mulani,1.0,1.0,0.0,1.0,0.0,100.0,0.0,11.4,5.0,2.0,0.05
Sachin Baby,144.0,118.0,5.0,11.0,11.0,122.03389830508475,2.0,4.8,1.6666666666666667,2.0,57.2
Salman Butt,193.0,161.0,2.0,7.0,30.0,119.87577639751552,0.0,0.0,0.0,0.0,9.65
Sameer Rizvi,51.0,43.0,2.0,5.0,4.0,118.6046511627907,0.0,0.0,0.0,0.0,2.5500000000000003
Sandeep Sharma,54.0,70.0,0.0,25.0,4.0,77.14285714285715,137.0,7.885896527285613,470.3333333333333,126.0,3427.7
Sanvir Singh,25.0,21.0,1.0,5.0,2.0,119.04761904761905,0.0,0.0,0.0,0.0,1.25
Saurav Chauhan,18.0,15.0,1.0,3.0,1.0,120.0,0.0,0.0,0.0,0.0,0.9
Shahbaz Ahmed,536.0,440.0,25.0,37.0,28.0,121.81818181818183,21.0,9.35195530726257,89.5,42.0,551.8
Shahid Afridi,81.0,46.0,6.0,9.0,7.0,176.08695652173913,9.0,7.5,30.0,10.0,229.05
Shakib Al Hasan,795.0,639.0,21.0,52.0,73.0,124.4131455399061,63.0,7.435309973045822,247.33333333333334,70.0,1614.75
Shashank Singh,423.0,262.0,25.0,19.0,33.0,161.45038167938932,1.0,8.333333333333334,3.0,3.0,46.150000000000006
Shivam Mavi,51.0,56.0,2.0,11.0,4.0,91.07142857142857,30.0,8.708782742681047,108.16666666666667,32.0,752.55
Shivam Sharma,5.0,3.0,0.0,2.0,1.0,166.66666666666669,4.0,8.68421052631579,19.0,5.0,100.25
Shivam Singh,2.0,3.0,0.0,1.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.1
Shoaib Ahmed,1.0,6.0,0.0,3.0,0.0,16.666666666666664,5.0,8.941176470588236,17.0,7.0,125.05
Shoaib Akhtar,2.0,7.0,0.0,1.0,0.0,28.57142857142857,5.0,7.714285714285714,7.0,3.0,125.1
Shoaib Malik,52.0,47.0,0.0,5.0,5.0,110.63829787234043,2.0,10.0,8.5,5.0,52.6
Shubman Gill,3216.0,2370.0,95.0,99.0,310.0,135.69620253164555,0.0,0.0,0.0,0.0,160.8
Sikandar Raza,182.0,136.0,8.0,9.0,12.0,133.8235294117647,3.0,9.882352941176471,14.166666666666666,7.0,84.1
Simarjeet Singh,7.0,8.0,0.0,3.0,0.0,87.5,9.0,8.633333333333333,30.0,10.0,225.35
Sohail Tanvir,36.0,29.0,1.0,5.0,3.0,124.13793103448276,22.0,6.461538461538462,41.166666666666664,11.0,551.8
Sumit Kumar,18.0,24.0,1.0,3.0,2.0,75.0,0.0,11.4,3.3333333333333335,2.0,0.9
Sunny Gupta,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.666666666666666,3.0,1.0,0.0
Sunny Singh,43.0,31.0,1.0,5.0,6.0,138.70967741935485,0.0,0.0,0.0,0.0,2.15
Suyash Sharma,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.651162790697674,43.0,13.0,250.0
Swapnil Singh,51.0,45.0,3.0,9.0,3.0,113.33333333333333,7.0,8.925925925925926,27.0,14.0,177.55
T Banton,18.0,20.0,1.0,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.9
T Henderson,11.0,16.0,1.0,2.0,0.0,68.75,1.0,6.666666666666667,6.0,2.0,25.55
T Kohler-Cadmore,48.0,54.0,1.0,3.0,7.0,88.88888888888889,0.0,0.0,0.0,0.0,2.4000000000000004
T Kohli,11.0,19.0,1.0,3.0,0.0,57.89473684210527,0.0,0.0,0.0,0.0,0.55
T Natarajan,3.0,5.0,0.0,2.0,0.0,60.0,67.0,8.836200448765894,222.83333333333334,61.0,1675.15
T Shamsi,2.0,4.0,0.0,1.0,0.0,50.0,3.0,9.05,20.0,5.0,75.1
T Stubbs,405.0,233.0,26.0,17.0,26.0,173.8197424892704,4.0,7.25,4.0,3.0,120.25
T Taibu,31.0,26.0,0.0,3.0,3.0,119.23076923076923,0.0,0.0,0.0,0.0,1.55
T Thushara,12.0,18.0,0.0,4.0,0.0,66.66666666666666,8.0,7.155555555555556,22.5,6.0,200.6
TA Boult,83.0,78.0,3.0,22.0,5.0,106.41025641025641,121.0,8.316958564715932,390.1666666666667,103.0,3029.15
TD Paine,10.0,26.0,0.0,2.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.5
TG Southee,120.0,107.0,4.0,19.0,8.0,112.14953271028037,47.0,8.666666666666666,201.0,54.0,1181.0
TH David,659.0,387.0,46.0,35.0,38.0,170.28423772609818,0.0,0.0,0.0,0.0,32.95
TK Curran,127.0,107.0,3.0,10.0,10.0,118.69158878504673,13.0,10.840336134453782,39.666666666666664,13.0,331.35
TL Seifert,26.0,23.0,0.0,3.0,4.0,113.04347826086956,0.0,0.0,0.0,0.0,1.3
TL Suman,676.0,575.0,26.0,39.0,55.0,117.56521739130434,6.0,7.88,25.0,11.0,183.8
TM Dilshan,1153.0,1007.0,24.0,50.0,140.0,114.49851042701091,5.0,8.103321033210333,45.166666666666664,25.0,182.65
TM Head,772.0,444.0,40.0,25.0,76.0,173.87387387387386,2.0,11.689655172413794,9.666666666666666,6.0,88.6
TM Srivastava,8.0,11.0,0.0,3.0,0.0,72.72727272727273,0.0,0.0,0.0,0.0,0.4
TP Sudhindra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.657142857142858,11.666666666666666,3.0,25.0
TR Birt,75.0,58.0,2.0,5.0,9.0,129.31034482758622,0.0,0.0,0.0,0.0,3.75
TS Mills,8.0,14.0,1.0,5.0,0.0,57.14285714285714,11.0,9.84688995215311,34.833333333333336,10.0,275.4
TU Deshpande,21.0,14.0,1.0,4.0,2.0,150.0,42.0,9.627906976744185,129.0,36.0,1051.05
Tanush Kotian,24.0,31.0,0.0,1.0,3.0,77.41935483870968,0.0,0.0,0.0,0.0,1.2000000000000002
Tejas Baroka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428571428571429,3.5,1.0,0.0
Tilak Varma,1156.0,790.0,58.0,38.0,90.0,146.32911392405063,0.0,7.636363636363637,3.6666666666666665,4.0,57.800000000000004
U Kaul,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA Birla,7.0,14.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.35000000000000003
UBT Chand,300.0,300.0,9.0,20.0,32.0,100.0,0.0,0.0,0.0,0.0,15.0
UT Khawaja,127.0,100.0,3.0,6.0,14.0,127.0,0.0,0.0,0.0,0.0,6.3500000000000005
UT Yadav,208.0,201.0,9.0,48.0,16.0,103.48258706467661,144.0,8.500490677134446,509.5,147.0,3610.4
Umar Gul,39.0,19.0,5.0,4.0,1.0,205.26315789473685,12.0,8.177777777777777,22.5,6.0,301.95
Umran Malik,23.0,16.0,2.0,5.0,1.0,143.75,29.0,9.364372469635628,82.33333333333333,26.0,726.15
V Kaverappa,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,1.0,50.0
V Kohli,8014.0,6069.0,273.0,244.0,708.0,132.04811336299224,4.0,8.796812749003983,41.833333333333336,26.0,500.70000000000005
V Pratap Singh,0.0,1.0,0.0,1.0,0.0,0.0,10.0,8.705882352941176,34.0,9.0,250.0
V Sehwag,2728.0,1755.0,106.0,104.0,334.0,155.44159544159544,6.0,10.367647058823529,22.666666666666668,15.0,286.4
V Shankar,1115.0,859.0,45.0,58.0,80.0,129.80209545983703,9.0,8.672268907563026,39.666666666666664,22.0,280.75
V Viyaskanth,7.0,5.0,0.0,1.0,0.0,140.0,1.0,8.6,10.0,3.0,25.35
VG Arora,9.0,16.0,0.0,7.0,0.0,56.25,19.0,9.140625,64.0,20.0,475.45
VH Zol,29.0,26.0,1.0,2.0,3.0,111.53846153846155,0.0,0.0,0.0,0.0,1.4500000000000002
VR Aaron,50.0,72.0,2.0,12.0,2.0,69.44444444444444,44.0,8.939637826961771,165.66666666666666,50.0,1102.5
VR Iyer,1326.0,967.0,61.0,49.0,121.0,137.12512926577043,3.0,10.592592592592593,13.5,9.0,141.3
VRV Singh,4.0,3.0,0.0,2.0,1.0,133.33333333333331,12.0,9.033333333333333,60.0,18.0,300.2
VS Malik,7.0,7.0,0.0,2.0,1.0,100.0,6.0,7.639024390243903,34.166666666666664,13.0,150.35
VS Yeligati,2.0,2.0,0.0,1.0,0.0,100.0,0.0,11.8,5.0,2.0,0.1
VVS Laxman,282.0,267.0,5.0,20.0,33.0,105.61797752808988,0.0,0.0,0.0,0.0,14.100000000000001
VY Mahesh,15.0,27.0,0.0,5.0,0.0,55.55555555555556,21.0,8.831858407079647,56.5,17.0,525.75
Vijaykumar Vyshak,14.0,12.0,1.0,4.0,0.0,116.66666666666667,13.0,10.25974025974026,38.5,11.0,325.7
